[2024/8/21 6:0:5] 物品:骷髅头盔	怪物:2CC570D0祖玛弓箭手8	地图:H204	X:54	Y:53 
[2024/8/21 6:14:31] 物品:魔法药(中量)	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效魔法药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效魔法药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效魔法药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效金创药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效金创药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效金创药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效金创药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效金创药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效金创药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效魔法药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效魔法药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效魔法药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效魔法药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效魔法药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:31] 物品:强效魔法药	怪物:234D2A70白野猪8	地图:H204	X:29	Y:73 
[2024/8/21 6:14:33] 物品:强效太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:太阳水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:金创药(中量)	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:金创药(中量)	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效金创药	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效金创药	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效金创药	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:魔法药(中量)	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:魔法药(中量)	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效魔法药	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效魔法药	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:强效魔法药	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:攻击神水	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:魅力戒指	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:地狱雷光	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:33] 物品:刺杀剑术	怪物:15A65610沃玛卫士8	地图:H204	X:28	Y:73 
[2024/8/21 6:14:35] 物品:强效太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:太阳水	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:金创药(中量)	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:金创药(中量)	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效金创药	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效金创药	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效金创药	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:魔法药(中量)	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:魔法药(中量)	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效魔法药	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效魔法药	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:强效魔法药	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:黑色水晶戒指	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:神圣战甲术	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:35] 物品:灵魂火符	怪物:253E2A10沃玛卫士8	地图:H204	X:27	Y:73 
[2024/8/21 6:14:42] 物品:灵魂战衣(男)	怪物:24C011C0祖玛弓箭手8	地图:H204	X:19	Y:79 
[2024/8/21 6:14:44] 物品:生铁戒指	怪物:2AC567D0奴隶	地图:F004	X:32	Y:41 
[2024/8/21 6:14:44] 物品:太阳水	怪物:2AC567D0奴隶	地图:F004	X:32	Y:41 
[2024/8/21 6:14:44] 物品:强效魔法药	怪物:2AC567D0奴隶	地图:F004	X:32	Y:41 
[2024/8/21 6:14:44] 物品:强效魔法药	怪物:2AC567D0奴隶	地图:F004	X:32	Y:41 
[2024/8/21 6:14:47] 物品:强效太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:太阳水	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:金创药(中量)	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:金创药(中量)	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效金创药	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效金创药	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效金创药	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:魔法药(中量)	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:魔法药(中量)	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效魔法药	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效魔法药	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:强效魔法药	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:幽灵盾	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:灵魂火符	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:47] 物品:雷电术	怪物:2C715FE0沃玛卫士8	地图:H204	X:67	Y:33 
[2024/8/21 6:14:52] 物品:白色虎齿项链	怪物:2C4948E0奴隶	地图:F004	X:33	Y:43 
[2024/8/21 6:14:52] 物品:强效太阳水	怪物:2C4948E0奴隶	地图:F004	X:33	Y:43 
[2024/8/21 6:14:53] 物品:力量戒指	怪物:2B4BBCD0魔龙刀兵	地图:66	X:242	Y:201 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:太阳水	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:金创药(中量)	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:金创药(中量)	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:金创药(中量)	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:魔法药(中量)	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:魔法药(中量)	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:魔法药(中量)	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:060AB940虹魔猪卫8	地图:H204	X:68	Y:33 
[2024/8/21 6:14:57] 物品:蓝翡翠项链	怪物:2BA81030奴隶	地图:F004	X:32	Y:42 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:2BA81030奴隶	地图:F004	X:32	Y:42 
[2024/8/21 6:14:57] 物品:夏浦儿手镯	怪物:2BA81030奴隶	地图:F004	X:32	Y:42 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:太阳水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:金创药(中量)	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:金创药(中量)	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效金创药	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:魔法药(中量)	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:魔法药(中量)	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:强效魔法药	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:攻击力药水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:攻击神水	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:铂金戒指	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:14:57] 物品:施毒术	怪物:1D080BD0沃玛卫士8	地图:H204	X:18	Y:63 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:太阳水	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:金创药(中量)	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:金创药(中量)	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:金创药(中量)	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效金创药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效金创药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效金创药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:魔法药(中量)	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:魔法药(中量)	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:魔法药(中量)	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效魔法药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效魔法药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效魔法药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效金创药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效金创药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效金创药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效金创药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效金创药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效金创药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效魔法药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效魔法药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效魔法药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效魔法药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效魔法药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:4] 物品:强效魔法药	怪物:252C67C0白野猪8	地图:H204	X:16	Y:60 
[2024/8/21 6:15:10] 物品:太阳水	怪物:2D32FFC0奴隶	地图:F004	X:29	Y:31 
[2024/8/21 6:15:13] 物品:金手镯	怪物:2BEE8020魔龙射手	地图:66	X:231	Y:191 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
[2024/8/21 6:15:17] 物品:强效太阳水	怪物:2C25DB60白野猪8	地图:H204	X:12	Y:47 
