[2024/8/19 2:0:1] 物品:琥珀项链	怪物:1CB356B0祖玛卫士8	地图:H204	X:66	Y:28 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:太阳水	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:金创药(中量)	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:金创药(中量)	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:金创药(中量)	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效金创药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效金创药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效金创药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:魔法药(中量)	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:魔法药(中量)	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:魔法药(中量)	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效魔法药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效魔法药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效魔法药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效金创药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效金创药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效金创药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效金创药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效金创药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效金创药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效魔法药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效魔法药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效魔法药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效魔法药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效魔法药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:强效魔法药	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:灵魂战衣(男)	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:修罗	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:1] 物品:白色虎齿项链	怪物:24AAE0B0白野猪8	地图:H204	X:58	Y:42 
[2024/8/19 2:11:5] 物品:重盔甲(女)	怪物:206400B0魔龙破甲兵	地图:66	X:194	Y:204 
[2024/8/19 2:11:6] 物品:放大镜	怪物:05936E20祖玛弓箭手8	地图:H204	X:59	Y:42 
[2024/8/19 2:11:7] 物品:魔法长袍(男)	怪物:2AB77240黑色恶蛆8	地图:H001	X:13	Y:36 
[2024/8/19 2:11:10] 物品:骷髅头盔	怪物:211CECF0祖玛弓箭手8	地图:H204	X:59	Y:46 
[2024/8/19 2:11:16] 物品:骷髅头盔	怪物:17E4E940祖玛弓箭手8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:17] 物品:金戒指	怪物:21F867D0红野猪8	地图:H002	X:150	Y:123 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:太阳水	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:金创药(中量)	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:金创药(中量)	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:金创药(中量)	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效金创药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效金创药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效金创药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:魔法药(中量)	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:魔法药(中量)	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:魔法药(中量)	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效魔法药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效魔法药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效魔法药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效金创药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效金创药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效金创药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效金创药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效金创药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效金创药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效魔法药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效魔法药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效魔法药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效魔法药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效魔法药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:20] 物品:强效魔法药	怪物:1A141290白野猪8	地图:H204	X:48	Y:43 
[2024/8/19 2:11:25] 物品:蓝色水晶戒指	怪物:28495F40祖玛雕像8	地图:H204	X:43	Y:44 
[2024/8/19 2:11:29] 物品:强效金创药	怪物:28F8A730魔龙刀兵1	地图:66	X:188	Y:206 
[2024/8/19 2:11:29] 物品:强效魔法药	怪物:28F8A730魔龙刀兵1	地图:66	X:188	Y:206 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:太阳水	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:金创药(中量)	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:金创药(中量)	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:金创药(中量)	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效金创药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效金创药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效金创药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:魔法药(中量)	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:魔法药(中量)	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:魔法药(中量)	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效魔法药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效魔法药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效魔法药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效金创药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效金创药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效金创药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效金创药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效金创药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效金创药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效魔法药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效魔法药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效魔法药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效魔法药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效魔法药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:强效魔法药	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:修罗	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:31] 物品:魔法手镯	怪物:27554610白野猪8	地图:H204	X:42	Y:43 
[2024/8/19 2:11:33] 物品:降妖除魔戒指	怪物:20666C70红野猪8	地图:H002	X:157	Y:116 
[2024/8/19 2:11:35] 物品:强效魔法药	怪物:28B95C10魔龙破甲兵	地图:66	X:188	Y:207 
[2024/8/19 2:11:37] 物品:太阳水	怪物:1E306F40黑野猪8	地图:H002	X:345	Y:93 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:太阳水	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:金创药(中量)	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:金创药(中量)	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:金创药(中量)	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效金创药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效金创药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效金创药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:魔法药(中量)	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:魔法药(中量)	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:魔法药(中量)	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效魔法药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效魔法药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效魔法药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效金创药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效金创药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效金创药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效金创药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效金创药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效金创药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效魔法药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效魔法药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效魔法药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效魔法药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效魔法药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:强效魔法药	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:41] 物品:珍珠戒指	怪物:1EF0EB90白野猪8	地图:H204	X:36	Y:38 
[2024/8/19 2:11:42] 物品:魔法长袍(男)	怪物:275F50E0魔龙射手	地图:66	X:188	Y:208 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:金创药(中量)	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:金创药(中量)	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:金创药(中量)	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效金创药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效金创药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效金创药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:魔法药(中量)	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:魔法药(中量)	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:魔法药(中量)	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效魔法药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效魔法药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效魔法药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效金创药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效金创药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效金创药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效金创药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效金创药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效金创药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效魔法药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效魔法药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效魔法药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效魔法药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效魔法药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效魔法药	怪物:0EE74270虹魔猪卫8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:强效太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
[2024/8/19 2:11:48] 物品:太阳水	怪物:1EEF0370白野猪8	地图:H204	X:34	Y:29 
