[2024/8/20 22:0:6] 物品:强效魔法药	怪物:2D49B460魔龙刀兵	地图:65	X:137	Y:64 
[2024/8/20 22:5:22] 物品:强效魔法药	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:魔法力药水	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:祖玛头像	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:恶魔长袍(女)	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:重盔甲(女)	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:灵魂战衣(女)	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:偃月	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:破魂	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:降魔	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:斩马刀	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:修罗	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:凝霜	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:骷髅头盔	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:道士头盔	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:蓝翡翠项链	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:放大镜	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:竹笛	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:小手镯	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:魔法手镯	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:黑檀手镯	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:道士手镯	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:死神手套	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:金手镯	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:黑色水晶戒指	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:蛇眼戒指	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:珍珠戒指	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:金戒指	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:骷髅戒指	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:魅力戒指	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:道德戒指	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:降妖除魔戒指	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:22] 物品:珊瑚戒指	怪物:1C50BB30祖玛教主	地图:H204	X:62	Y:35 
[2024/8/20 22:5:23] 物品:强效魔法药	怪物:28BC2210魔龙破甲兵	地图:66	X:44	Y:125 
[2024/8/20 22:5:24] 物品:强效魔法药	怪物:18C4D560魔龙射手1	地图:65	X:102	Y:76 
[2024/8/20 22:5:24] 物品:强效太阳水	怪物:18C4D560魔龙射手1	地图:65	X:102	Y:76 
[2024/8/20 22:5:24] 物品:强效魔法药	怪物:18C4D560魔龙射手1	地图:65	X:102	Y:76 
[2024/8/20 22:5:29] 物品:魔法药(中量)	怪物:18121B00祖玛雕像8	地图:H204	X:65	Y:34 
[2024/8/20 22:5:29] 物品:魔力手镯	怪物:18121B00祖玛雕像8	地图:H204	X:65	Y:34 
[2024/8/20 22:5:36] 物品:强效太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:太阳水	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:金创药(中量)	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:金创药(中量)	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效金创药	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效金创药	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效金创药	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:魔法药(中量)	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:魔法药(中量)	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效魔法药	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效魔法药	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:强效魔法药	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:灵魂战衣(女)	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:凤凰明珠	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:野蛮冲撞	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:36] 物品:雷电术	怪物:2237BD30沃玛卫士8	地图:H204	X:43	Y:50 
[2024/8/20 22:5:38] 物品:强效金创药	怪物:2D65A230魔龙射手1	地图:65	X:101	Y:76 
[2024/8/20 22:5:38] 物品:斩马刀	怪物:03B66980祖玛卫士8	地图:H204	X:43	Y:51 
[2024/8/20 22:5:41] 物品:灵魂项链	怪物:2F60AAC0魔龙破甲兵1	地图:65	X:103	Y:74 
[2024/8/20 22:5:41] 物品:竹笛	怪物:2F60AAC0魔龙破甲兵1	地图:65	X:103	Y:74 
[2024/8/20 22:5:45] 物品:强效太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:太阳水	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:金创药(中量)	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:金创药(中量)	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效金创药	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效金创药	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效金创药	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:魔法药(中量)	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:魔法药(中量)	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效魔法药	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效魔法药	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:强效魔法药	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:凝霜	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:魔鬼项链	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:放大镜	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:45] 物品:魔法盾	怪物:27BB2C10沃玛卫士8	地图:H204	X:44	Y:51 
[2024/8/20 22:5:48] 物品:强效太阳水	怪物:2D6A0C40魔龙破甲兵1	地图:65	X:109	Y:77 
[2024/8/20 22:5:50] 物品:强效魔法药	怪物:19EA5A60魔龙破甲兵	地图:65	X:103	Y:74 
[2024/8/20 22:5:50] 物品:强效魔法药	怪物:19EA5A60魔龙破甲兵	地图:65	X:103	Y:74 
[2024/8/20 22:5:53] 物品:珊瑚戒指	怪物:2AB55F40魔龙破甲兵	地图:66	X:38	Y:122 
[2024/8/20 22:5:55] 物品:太阳水	怪物:2A96F3E0魔龙射手	地图:65	X:104	Y:72 
[2024/8/20 22:5:55] 物品:强效魔法药	怪物:2A96F3E0魔龙射手	地图:65	X:104	Y:72 
[2024/8/20 22:5:55] 物品:灵魂战衣(男)	怪物:2A96F3E0魔龙射手	地图:65	X:104	Y:72 
[2024/8/20 22:5:56] 物品:金创药(中量)	怪物:22940E30天狼蜘蛛	地图:D10011	X:283	Y:342 
[2024/8/20 22:5:56] 物品:魔法药(中量)	怪物:22940E30天狼蜘蛛	地图:D10011	X:283	Y:342 
[2024/8/20 22:5:56] 物品:魅力戒指	怪物:22940E30天狼蜘蛛	地图:D10011	X:283	Y:342 
[2024/8/20 22:5:56] 物品:灯笼项链	怪物:22940E30天狼蜘蛛	地图:D10011	X:283	Y:342 
[2024/8/20 22:5:56] 物品:强效金创药	怪物:2D761DD0魔龙破甲兵	地图:66	X:40	Y:122 
[2024/8/20 22:5:57] 物品:太阳水	怪物:1EC0CB00黑色恶蛆8	地图:H001	X:11	Y:130 
[2024/8/20 22:5:59] 物品:道士手镯	怪物:28641CD0魔龙破甲兵	地图:65	X:106	Y:71 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:太阳水	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效金创药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:1] 物品:强效魔法药	怪物:18E65BE0虹魔蝎卫8	地图:H204	X:45	Y:51 
[2024/8/20 22:6:2] 物品:道士头盔	怪物:2656A940魔龙邪眼	地图:66	X:36	Y:114 
[2024/8/20 22:6:2] 物品:强效金创药	怪物:06028760魔龙刺蛙	地图:66	X:36	Y:115 
[2024/8/20 22:6:3] 物品:青铜腰带	怪物:282CB340魔龙巨蛾	地图:66	X:76	Y:226 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:太阳水	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:金创药(中量)	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:金创药(中量)	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:金创药(中量)	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效金创药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效金创药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效金创药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:魔法药(中量)	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:魔法药(中量)	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:魔法药(中量)	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效魔法药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效魔法药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效魔法药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效金创药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效金创药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效金创药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效金创药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效金创药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效金创药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效魔法药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效魔法药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效魔法药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效魔法药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效魔法药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:5] 物品:强效魔法药	怪物:2ABD7FD0白野猪8	地图:H204	X:45	Y:50 
[2024/8/20 22:6:6] 物品:强效金创药	怪物:277406A0魔龙破甲兵	地图:66	X:35	Y:117 
[2024/8/20 22:6:6] 物品:太阳水	怪物:277406A0魔龙破甲兵	地图:66	X:35	Y:117 
[2024/8/20 22:6:6] 物品:苹果	怪物:277406A0魔龙破甲兵	地图:66	X:35	Y:117 
[2024/8/20 22:6:7] 物品:道士头盔	怪物:244532A0祖玛卫士8	地图:H204	X:69	Y:73 
[2024/8/20 22:6:10] 物品:黑色水晶戒指	怪物:21B73490祖玛卫士8	地图:H204	X:70	Y:73 
[2024/8/20 22:6:11] 物品:强效金创药	怪物:05A5A1F0魔龙破甲兵	地图:66	X:77	Y:225 
[2024/8/20 22:6:11] 物品:太阳水	怪物:05A5A1F0魔龙破甲兵	地图:66	X:77	Y:225 
[2024/8/20 22:6:11] 物品:太阳水	怪物:05A5A1F0魔龙破甲兵	地图:66	X:77	Y:225 
[2024/8/20 22:6:11] 物品:强效太阳水	怪物:05A5A1F0魔龙破甲兵	地图:66	X:77	Y:225 
[2024/8/20 22:6:13] 物品:强效太阳水	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效太阳水	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效太阳水	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效太阳水	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:太阳水	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:太阳水	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:疗伤药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:疗伤药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效太阳水	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效太阳水	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效金创药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效金创药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效金创药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效金创药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效魔法药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效魔法药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效魔法药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效魔法药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效金创药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效金创药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效金创药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效金创药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
[2024/8/20 22:6:13] 物品:强效魔法药	怪物:22BCD1A0钢牙蜘蛛0	地图:D10011	X:285	Y:339 
