[2024/8/21 10:0:0] 物品:灯笼项链	怪物:1397B340祖玛卫士8	地图:H204	X:67	Y:80 
[2024/8/21 10:20:2] 物品:珍珠戒指	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:八荒	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:蓝色水晶戒指	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:坚固手套	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:灯笼项链	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:太阳水	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:太阳水	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:太阳水	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:太阳水	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:金创药(中量)	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:金创药(中量)	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:金创药(中量)	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:金创药(中量)	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:魔法药(中量)	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:魔法药(中量)	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:魔法药(中量)	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:2] 物品:魔法药(中量)	怪物:1ADD8650黑色恶蛆0	地图:D601	X:18	Y:99 
[2024/8/21 10:20:3] 物品:竹笛	怪物:1AC0B730魔龙射手	地图:66	X:153	Y:95 
[2024/8/21 10:20:17] 物品:黄色水晶项链	怪物:144E9C20骷髅战士0	地图:D001	X:211	Y:123 
[2024/8/21 10:20:17] 物品:金创药(中量)	怪物:144E9C20骷髅战士0	地图:D001	X:211	Y:123 
[2024/8/21 10:20:17] 物品:金创药(中量)	怪物:144E9C20骷髅战士0	地图:D001	X:211	Y:123 
[2024/8/21 10:20:17] 物品:金创药(中量)	怪物:144E9C20骷髅战士0	地图:D001	X:211	Y:123 
[2024/8/21 10:20:17] 物品:金创药(中量)	怪物:144E9C20骷髅战士0	地图:D001	X:211	Y:123 
[2024/8/21 10:20:17] 物品:魔法药(中量)	怪物:144E9C20骷髅战士0	地图:D001	X:211	Y:123 
[2024/8/21 10:20:17] 物品:魔法药(中量)	怪物:144E9C20骷髅战士0	地图:D001	X:211	Y:123 
[2024/8/21 10:20:17] 物品:魔法药(中量)	怪物:144E9C20骷髅战士0	地图:D001	X:211	Y:123 
[2024/8/21 10:20:17] 物品:魔法药(中量)	怪物:144E9C20骷髅战士0	地图:D001	X:211	Y:123 
[2024/8/21 10:20:20] 物品:强效魔法药	怪物:22ED2140魔龙破甲兵2	地图:66	X:153	Y:94 
[2024/8/21 10:20:20] 物品:重盔甲(女)	怪物:22ED2140魔龙破甲兵2	地图:66	X:153	Y:94 
[2024/8/21 10:20:27] 物品:太阳水	怪物:2C073D20蜈蚣	地图:D601	X:38	Y:81 
[2024/8/21 10:20:30] 物品:万年雪霜	怪物:1378CE30骷髅锤兵8	地图:H005	X:105	Y:162 
[2024/8/21 10:20:40] 物品:抗拒火环	怪物:186F9CF0僵尸10	地图:D422	X:240	Y:358 
[2024/8/21 10:20:50] 物品:魔力手镯	怪物:182D09B0跳跳蜂	地图:D601	X:30	Y:69 
[2024/8/21 10:20:51] 物品:集体隐身术	怪物:18483840僵尸1	地图:D422	X:239	Y:356 
[2024/8/21 10:20:53] 物品:强效魔法药	怪物:22F09F60魔龙巨蛾	地图:66	X:154	Y:95 
[2024/8/21 10:20:53] 物品:强效金创药	怪物:22F09F60魔龙巨蛾	地图:66	X:154	Y:95 
[2024/8/21 10:20:55] 物品:太阳水	怪物:1ACAC890蜈蚣	地图:D601	X:31	Y:69 
[2024/8/21 10:20:59] 物品:魔法药(小量)	怪物:1853E2A0僵尸5	地图:D422	X:231	Y:369 
[2024/8/21 10:21:5] 物品:太阳水	怪物:28F10CA0魔龙射手	地图:66	X:149	Y:86 
[2024/8/21 10:21:5] 物品:强效金创药	怪物:28F10CA0魔龙射手	地图:66	X:149	Y:86 
[2024/8/21 10:21:17] 物品:魔法药(小量)	怪物:143ED160骷髅战士	地图:D001	X:194	Y:143 
[2024/8/21 10:21:17] 物品:皮制手套	怪物:143ED160骷髅战士	地图:D001	X:194	Y:143 
[2024/8/21 10:21:18] 物品:金创药(小量)	怪物:1853E2A0僵尸5	地图:D422	X:231	Y:369 
[2024/8/21 10:21:24] 物品:强效金创药	怪物:25180980魔龙射手	地图:66	X:157	Y:85 
[2024/8/21 10:21:34] 物品:金创药(小量)	怪物:141E1290骷髅战士	地图:D001	X:186	Y:144 
[2024/8/21 10:21:35] 物品:强效金创药	怪物:2CA0F010魔龙射手	地图:66	X:163	Y:84 
[2024/8/21 10:21:50] 物品:传统项链	怪物:13EF9790森林雪人	地图:0	X:273	Y:595 
[2024/8/21 10:21:53] 物品:灵魂战衣(男)	怪物:1AC8F820跳跳蜂	地图:D601	X:21	Y:50 
[2024/8/21 10:21:53] 物品:蛇眼戒指	怪物:1AC8F820跳跳蜂	地图:D601	X:21	Y:50 
[2024/8/21 10:22:4] 物品:力量戒指	怪物:248C1200魔龙破甲兵1	地图:66	X:167	Y:86 
[2024/8/21 10:22:18] 物品:轻型盔甲(男)	怪物:29BEF150蜈蚣	地图:D601	X:21	Y:45 
[2024/8/21 10:22:27] 物品:太阳水	怪物:1AC85CD0跳跳蜂	地图:D601	X:22	Y:41 
[2024/8/21 10:22:29] 物品:魔法药(小量)	怪物:185C7AD0僵尸4	地图:D422	X:244	Y:358 
[2024/8/21 10:22:30] 物品:重盔甲(女)	怪物:2576BF60魔龙刺蛙	地图:66	X:170	Y:80 
[2024/8/21 10:22:39] 物品:强效魔法药	怪物:253A55B0魔龙射手	地图:66	X:174	Y:74 
[2024/8/21 10:23:6] 物品:太阳水	怪物:29BCFB50蜈蚣	地图:D601	X:34	Y:40 
[2024/8/21 10:23:6] 物品:凤凰明珠	怪物:29BCFB50蜈蚣	地图:D601	X:34	Y:40 
[2024/8/21 10:23:29] 物品:降妖除魔戒指	怪物:28BD2180魔龙邪眼	地图:66	X:181	Y:73 
[2024/8/21 10:23:31] 物品:太阳水	怪物:1AC81A40跳跳蜂	地图:D601	X:32	Y:30 
[2024/8/21 10:23:32] 物品:强效金创药	怪物:0F49DC40祖玛弓箭手8	地图:H204	X:49	Y:12 
[2024/8/21 10:23:32] 物品:魔法长袍(女)	怪物:0F49DC40祖玛弓箭手8	地图:H204	X:49	Y:12 
[2024/8/21 10:23:34] 物品:金创药(小量)	怪物:144367D0骷髅战士	地图:D001	X:246	Y:97 
[2024/8/21 10:23:36] 物品:太阳水	怪物:1AC7C180跳跳蜂	地图:D601	X:34	Y:30 
[2024/8/21 10:23:37] 物品:道德戒指	怪物:142A78A0祖玛雕像8	地图:H204	X:50	Y:12 
[2024/8/21 10:23:39] 物品:回城卷	怪物:14595F00山洞蝙蝠	地图:D001	X:251	Y:93 
[2024/8/21 10:23:42] 物品:强效魔法药	怪物:2C52FCF0牛魔法师	地图:D2078	X:214	Y:89 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:魅力戒指	怪物:2CADC2B0虹魔蝎卫8	地图:H204	X:47	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:太阳水	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:金创药(中量)	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:金创药(中量)	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效金创药	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:魔法药(中量)	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:魔法药(中量)	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:强效魔法药	怪物:12B106E0沃玛卫士8	地图:H204	X:45	Y:13 
[2024/8/21 10:23:43] 物品:凌风	怪物:18258DB0祖玛卫士8	地图:H204	X:48	Y:11 
[2024/8/21 10:23:45] 物品:铁腰带	怪物:1F0E15F0魔龙刀兵	地图:66	X:185	Y:68 
[2024/8/21 10:23:49] 物品:轻型盔甲(男)	怪物:1AAFEAC0蜈蚣	地图:D601	X:34	Y:31 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:太阳水	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效金创药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:强效魔法药	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:红宝石戒指	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:51] 物品:道德戒指	怪物:153240C0虹魔蝎卫8	地图:H204	X:73	Y:74 
[2024/8/21 10:23:54] 物品:金手镯	怪物:13E7F450跳跳蜂	地图:D601	X:32	Y:31 
[2024/8/21 10:23:55] 物品:强效魔法药	怪物:28BA99F0魔龙射手	地图:66	X:190	Y:62 
[2024/8/21 10:23:55] 物品:强效太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:太阳水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:金创药(中量)	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:金创药(中量)	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效金创药	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效金创药	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效金创药	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:魔法药(中量)	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:魔法药(中量)	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效魔法药	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效魔法药	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:强效魔法药	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:攻击神水	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:夏普儿手镯	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:重盔甲(女)	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:55] 物品:困魔咒	怪物:1ADD43C0沃玛卫士8	地图:H204	X:42	Y:17 
[2024/8/21 10:23:57] 物品:轻型盔甲(男)	怪物:14226AB0骷髅	地图:D001	X:241	Y:79 
[2024/8/21 10:24:3] 物品:强效太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:太阳水	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:金创药(中量)	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:金创药(中量)	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效金创药	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效金创药	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效金创药	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:魔法药(中量)	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:魔法药(中量)	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效魔法药	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效魔法药	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
[2024/8/21 10:24:3] 物品:强效魔法药	怪物:064022B0沃玛卫士8	地图:H204	X:64	Y:81 
