[2024/8/21 20:0:6] 物品:光芒道袍(女)	怪物:181659E0魔龙巨蛾	地图:66	X:183	Y:136 
[2024/8/21 20:18:13] 物品:蛇眼戒指	怪物:24481410尸王8	地图:H201	X:89	Y:88 
[2024/8/21 20:18:13] 物品:魔力手镯	怪物:24481410尸王8	地图:H201	X:89	Y:88 
[2024/8/21 20:18:27] 物品:强效太阳水	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:强效太阳水	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:强效太阳水	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:强效太阳水	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:强效太阳水	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:强效金创药	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:强效金创药	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:强效魔法药	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:强效魔法药	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:珍珠戒指	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:道德戒指	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:27] 物品:魔力手镯	怪物:288F4AB0尸王8	地图:H201	X:94	Y:90 
[2024/8/21 20:18:35] 物品:太阳水	怪物:2CDD5780魔龙射手	地图:66	X:182	Y:65 
[2024/8/21 20:18:35] 物品:强效金创药	怪物:2CDD5780魔龙射手	地图:66	X:182	Y:65 
[2024/8/21 20:18:41] 物品:强效太阳水	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:强效太阳水	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:强效太阳水	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:强效太阳水	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:强效太阳水	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:强效金创药	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:强效金创药	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:强效魔法药	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:强效魔法药	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:黑檀手镯	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:41] 物品:魔力手镯	怪物:28D937C0尸王8	地图:H201	X:85	Y:87 
[2024/8/21 20:18:46] 物品:强效太阳水	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:强效太阳水	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:强效太阳水	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:强效太阳水	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:强效太阳水	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:强效金创药	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:强效金创药	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:强效魔法药	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:强效魔法药	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:骷髅戒指	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:珊瑚戒指	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:珍珠戒指	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:魅力戒指	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:黑檀手镯	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:46] 物品:魔力手镯	怪物:245E06A0尸王8	地图:H201	X:84	Y:88 
[2024/8/21 20:18:47] 物品:魔法药(小量)	怪物:2B2EE4E0僵尸4	地图:H201	X:84	Y:86 
[2024/8/21 20:18:50] 物品:强效金创药	怪物:232DDF10魔龙破甲兵2	地图:66	X:181	Y:67 
[2024/8/21 20:18:50] 物品:竹笛	怪物:232DDF10魔龙破甲兵2	地图:66	X:181	Y:67 
[2024/8/21 20:18:51] 物品:坚固手套	怪物:235A1FD0魔龙邪眼1	地图:66	X:195	Y:75 
[2024/8/21 20:18:55] 物品:强效太阳水	怪物:2B2BF400魔龙射手	地图:66	X:195	Y:71 
[2024/8/21 20:19:9] 物品:金创药(小量)	怪物:29014630僵尸5	地图:H201	X:85	Y:75 
[2024/8/21 20:19:10] 物品:集体隐身术	怪物:2B42BA70恶灵尸王	地图:H201	X:82	Y:76 
[2024/8/21 20:19:10] 物品:隐身术	怪物:2B42BA70恶灵尸王	地图:H201	X:82	Y:76 
[2024/8/21 20:19:10] 物品:攻杀剑术	怪物:2B42BA70恶灵尸王	地图:H201	X:82	Y:76 
[2024/8/21 20:19:10] 物品:召唤骷髅	怪物:2B42BA70恶灵尸王	地图:H201	X:82	Y:76 
[2024/8/21 20:19:10] 物品:瞬息移动	怪物:2B42BA70恶灵尸王	地图:H201	X:82	Y:76 
[2024/8/21 20:19:11] 物品:强效金创药	怪物:2C4B78A0魔龙刀兵1	地图:66	X:200	Y:74 
[2024/8/21 20:19:14] 物品:强效金创药	怪物:2CC1A3F0魔龙射手2	地图:66	X:178	Y:60 
[2024/8/21 20:19:14] 物品:强效金创药	怪物:2CC1A3F0魔龙射手2	地图:66	X:178	Y:60 
[2024/8/21 20:19:14] 物品:强效太阳水	怪物:2CC1A3F0魔龙射手2	地图:66	X:178	Y:60 
[2024/8/21 20:19:18] 物品:强效太阳水	怪物:186A3830恶灵尸王	地图:H201	X:81	Y:77 
[2024/8/21 20:19:18] 物品:施毒术	怪物:186A3830恶灵尸王	地图:H201	X:81	Y:77 
[2024/8/21 20:19:18] 物品:攻杀剑术	怪物:186A3830恶灵尸王	地图:H201	X:81	Y:77 
[2024/8/21 20:19:18] 物品:召唤骷髅	怪物:186A3830恶灵尸王	地图:H201	X:81	Y:77 
[2024/8/21 20:19:20] 物品:强效金创药	怪物:24C7A240魔龙刀兵	地图:66	X:202	Y:75 
[2024/8/21 20:19:32] 物品:疾风药水	怪物:2A4A4170僵尸1	地图:H201	X:76	Y:82 
[2024/8/21 20:19:35] 物品:太阳水	怪物:2B28D200黑色恶蛆8	地图:H004	X:65	Y:151 
[2024/8/21 20:19:36] 物品:金创药(小量)	怪物:29014630僵尸5	地图:H201	X:83	Y:73 
[2024/8/21 20:19:40] 物品:强效金创药	怪物:13EEFC40魔龙射手	地图:66	X:210	Y:70 
[2024/8/21 20:19:47] 物品:道士头盔	怪物:232812E0魔龙刺蛙	地图:66	X:205	Y:64 
[2024/8/21 20:19:48] 物品:金创药(小量)	怪物:254DA7F0僵尸5	地图:H201	X:80	Y:73 
[2024/8/21 20:19:48] 物品:魔法药(小量)	怪物:254DA7F0僵尸5	地图:H201	X:80	Y:73 
[2024/8/21 20:19:52] 物品:降妖除魔戒指	怪物:24482A40魔龙射手	地图:66	X:189	Y:54 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:太阳水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:金创药(中量)	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:金创药(中量)	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效金创药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效金创药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效金创药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:魔法药(中量)	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:魔法药(中量)	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效魔法药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效魔法药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效魔法药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效金创药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效金创药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效金创药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效金创药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效金创药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效魔法药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效魔法药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效魔法药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效魔法药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:强效魔法药	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:攻击神水	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:银蛇	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:生命项链	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:记忆头盔	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:降妖除魔戒指	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:集体隐身术	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:神圣战甲术	怪物:2C9475F0邪恶钳虫8	地图:H004	X:63	Y:153 
[2024/8/21 20:19:54] 物品:金创药(小量)	怪物:144F27E0僵尸4	地图:H201	X:83	Y:73 
[2024/8/21 20:19:55] 物品:瞬息移动	怪物:23ECBD00僵尸3	地图:D401	X:35	Y:101 
[2024/8/21 20:20:1] 物品:苹果	怪物:2586C7C0魔龙破甲兵	地图:66	X:188	Y:52 
[2024/8/21 20:20:3] 物品:强效太阳水	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:强效太阳水	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:强效太阳水	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:强效太阳水	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:强效太阳水	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:强效金创药	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:强效金创药	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:强效魔法药	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:强效魔法药	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:骷髅戒指	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:黑檀手镯	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:3] 物品:魔力手镯	怪物:23FCA720尸王8	地图:H201	X:78	Y:90 
[2024/8/21 20:20:7] 物品:太阳水	怪物:2BC8FDD0魔龙射手	地图:66	X:211	Y:76 
[2024/8/21 20:20:7] 物品:金戒指	怪物:2BC8FDD0魔龙射手	地图:66	X:211	Y:76 
[2024/8/21 20:20:28] 物品:强效金创药	怪物:2910BB50魔龙血蛙	地图:66	X:195	Y:50 
[2024/8/21 20:20:29] 物品:金创药(小量)	怪物:26745850僵尸5	地图:H201	X:72	Y:56 
[2024/8/21 20:20:34] 物品:召唤骷髅	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:瞬息移动	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:诱惑之光	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:抗拒火环	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:精神力战法	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:火球术	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:治愈术	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:基本剑术	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:八荒	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:半月	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:海魂	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:蓝色水晶戒指	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:魔鬼项链	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:凤凰明珠	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:魔力手镯	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:灯笼项链	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:铁剑	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:短剑	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:轻型盔甲(男)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:轻型盔甲(女)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:青铜斧	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:黑檀项链	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:黄色水晶项链	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:黑色水晶项链	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:青铜头盔	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:金创药(小量)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:金创药(小量)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:金创药(小量)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:金创药(小量)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:魔法药(小量)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:魔法药(小量)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:魔法药(小量)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:34] 物品:魔法药(小量)	怪物:23AFC110僵尸50	地图:H201	X:71	Y:64 
[2024/8/21 20:20:41] 物品:强效太阳水	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:强效太阳水	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:强效太阳水	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:强效太阳水	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:强效太阳水	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:强效金创药	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:强效金创药	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:强效魔法药	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:强效魔法药	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:蛇眼戒指	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:黑檀手镯	怪物:25B8F280尸王8	地图:H201	X:76	Y:59 
[2024/8/21 20:20:41] 物品:强效金创药	怪物:248DBB20魔龙破甲兵	地图:66	X:214	Y:76 
[2024/8/21 20:20:42] 物品:集体隐身术	怪物:2D27BA60恶灵尸王	地图:H201	X:69	Y:59 
[2024/8/21 20:20:42] 物品:攻杀剑术	怪物:2D27BA60恶灵尸王	地图:H201	X:69	Y:59 
[2024/8/21 20:20:42] 物品:召唤骷髅	怪物:2D27BA60恶灵尸王	地图:H201	X:69	Y:59 
[2024/8/21 20:20:43] 物品:金创药(小量)	怪物:247EA270僵尸4	地图:H201	X:69	Y:58 
[2024/8/21 20:20:46] 物品:强效魔法药	怪物:2A9B8620魔龙刀兵	地图:66	X:214	Y:78 
[2024/8/21 20:20:54] 物品:瞬息移动	怪物:0642EB10僵尸5	地图:H201	X:69	Y:55 
[2024/8/21 20:20:59] 物品:强效金创药	怪物:22F09F60魔龙刀兵2	地图:66	X:194	Y:51 
[2024/8/21 20:21:11] 物品:刺杀剑术	怪物:2A94B9B0恶灵尸王	地图:H201	X:80	Y:58 
[2024/8/21 20:21:11] 物品:神圣战甲术	怪物:2A94B9B0恶灵尸王	地图:H201	X:80	Y:58 
[2024/8/21 20:21:11] 物品:攻杀剑术	怪物:2A94B9B0恶灵尸王	地图:H201	X:80	Y:58 
[2024/8/21 20:21:15] 物品:强效金创药	怪物:234B10E0魔龙教主	地图:66	X:195	Y:51 
[2024/8/21 20:21:15] 物品:强效魔法药	怪物:234B10E0魔龙教主	地图:66	X:195	Y:51 
[2024/8/21 20:21:15] 物品:强效金创药	怪物:234B10E0魔龙教主	地图:66	X:195	Y:51 
[2024/8/21 20:21:15] 物品:强效魔法药	怪物:234B10E0魔龙教主	地图:66	X:195	Y:51 
[2024/8/21 20:21:15] 物品:光芒腰带	怪物:234B10E0魔龙教主	地图:66	X:195	Y:51 
[2024/8/21 20:21:20] 物品:放大镜	怪物:2C095880魔龙破甲兵	地图:66	X:194	Y:49 
[2024/8/21 20:21:20] 物品:凝霜	怪物:2C095880魔龙破甲兵	地图:66	X:194	Y:49 
[2024/8/21 20:21:21] 物品:强效太阳水	怪物:25D15FA0恶灵尸王	地图:H201	X:82	Y:57 
[2024/8/21 20:21:21] 物品:爆裂火焰	怪物:25D15FA0恶灵尸王	地图:H201	X:82	Y:57 
[2024/8/21 20:21:21] 物品:诱惑之光	怪物:25D15FA0恶灵尸王	地图:H201	X:82	Y:57 
[2024/8/21 20:21:21] 物品:大火球	怪物:25D15FA0恶灵尸王	地图:H201	X:82	Y:57 
[2024/8/21 20:21:21] 物品:瞬息移动	怪物:25D15FA0恶灵尸王	地图:H201	X:82	Y:57 
[2024/8/21 20:21:28] 物品:疾光电影	怪物:22E69540恶灵尸王	地图:H201	X:81	Y:55 
[2024/8/21 20:21:28] 物品:召唤骷髅	怪物:22E69540恶灵尸王	地图:H201	X:81	Y:55 
[2024/8/21 20:21:31] 物品:太阳水	怪物:2B3974B0僵尸5	地图:H201	X:90	Y:61 
[2024/8/21 20:21:33] 物品:隐身术	怪物:23DC7940僵尸4	地图:H201	X:89	Y:63 
[2024/8/21 20:21:33] 物品:金创药(小量)	怪物:25DDF1C0僵尸4	地图:H201	X:90	Y:62 
[2024/8/21 20:21:33] 物品:魔法力药水	怪物:25DDF1C0僵尸4	地图:H201	X:90	Y:62 
[2024/8/21 20:21:36] 物品:金创药(小量)	怪物:251A7980僵尸4	地图:H201	X:89	Y:61 
[2024/8/21 20:21:40] 物品:强效金创药	怪物:290452E0魔龙刀兵	地图:66	X:222	Y:77 
[2024/8/21 20:21:42] 物品:强效太阳水	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:强效太阳水	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:强效太阳水	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:强效太阳水	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:强效太阳水	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:强效金创药	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:强效金创药	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:强效魔法药	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:强效魔法药	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:生铁戒指	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:魅力戒指	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:蓝翡翠项链	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:黑檀手镯	怪物:28EA5900尸王8	地图:H201	X:89	Y:60 
[2024/8/21 20:21:42] 物品:魔法药(小量)	怪物:293FD000僵尸5	地图:H201	X:88	Y:58 
[2024/8/21 20:21:52] 物品:抗拒火环	怪物:231DFF90僵尸3	地图:D401	X:27	Y:174 
[2024/8/21 20:21:53] 物品:万年雪霜	怪物:23D229E0骷髅刀斧手8	地图:H005	X:93	Y:124 
[2024/8/21 20:21:57] 物品:太阳水	怪物:289E0EE0魔龙射手	地图:66	X:212	Y:53 
[2024/8/21 20:21:57] 物品:鹿皮靴	怪物:289E0EE0魔龙射手	地图:66	X:212	Y:53 
[2024/8/21 20:22:1] 物品:金创药(小量)	怪物:256C8480僵尸5	地图:H201	X:102	Y:165 
[2024/8/21 20:22:7] 物品:强效魔法药	怪物:290E6440魔龙破甲兵	地图:66	X:211	Y:53 
[2024/8/21 20:22:10] 物品:放大镜	怪物:18683720魔龙射手	地图:66	X:211	Y:54 
[2024/8/21 20:22:13] 物品:黑檀手镯	怪物:2C539840天狼蜘蛛0	地图:11	X:295	Y:219 
[2024/8/21 20:22:13] 物品:八荒	怪物:2C539840天狼蜘蛛0	地图:11	X:295	Y:219 
[2024/8/21 20:22:13] 物品:太阳水	怪物:2C539840天狼蜘蛛0	地图:11	X:295	Y:219 
[2024/8/21 20:22:13] 物品:太阳水	怪物:2C539840天狼蜘蛛0	地图:11	X:295	Y:219 
[2024/8/21 20:22:13] 物品:太阳水	怪物:2C539840天狼蜘蛛0	地图:11	X:295	Y:219 
[2024/8/21 20:22:13] 物品:太阳水	怪物:2C539840天狼蜘蛛0	地图:11	X:295	Y:219 
[2024/8/21 20:22:13] 物品:金创药(中量)	怪物:2C539840天狼蜘蛛0	地图:11	X:295	Y:219 
